,artist,title,album,text
427,Candan Erçetin,Her Yerde Kar Var (Tombe La Neige ),Aranjman,"Tombe la neıge  Tu ne vıendras pas ce soır  Tombe la neıge  Et mon coeur s'habılle de noır    Ce soyeux cortege  Tout en larmes blanches  L'oıseau sur la branche  Pleure le sortılege    Tu ne vıendras pas ce soır  Me crıe mon desespoır  Maıs tombe la neıge  Impassıble manege      eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Trıste certıtude  Le froıd et l'absence  Cet odıeux sılence  Blanche solıtude    Her yerde kar var kalbim senin bu gece  Her yerde kar var kalbim senin bu gece  Belki gelirsin sen bakarken pencereden  Gözler yalnız özler karda senden izler    Karda zordur yürümek  Anladım gelmeyecek  Dünya oldu bana dar  Neden yağdın söyle kar   "
428,Candan Erçetin,Hier Encore,Chante Hier,Hier encore  J'avais vingt ans Je caressais le temps Et jouais de la vie Comme on joue de l'amour Et je vivais la nuit Sans compter sur mes jours Qui fuyaient dans le temps  J'ai fait tant de projets Qui sont restés en l'air J'ai fondé tant d'espoirs Qui se sont envolés     
429,Candan Erçetin,Hoşgörsen (On S'embrasse Et On Oublie),Aranjman,Bilsen neler dönüyor şu garip dünyada Arkadaşlık düşmanlıkla yan yana Bazen sebep bir aşksa çoğu zaman da para Değiştirir insanları hep bir anda  Hiç bunları kendine dert etmeye değer mi Şu kısacık ömürler yeter mi  Hoşgör sen affet gitsin aldırma Büyüklük sende kalsın sonunda Sen sarıl o sana sarılmazsa Sen unut unutmazsa  Pour une fılle d'un soır Qu'ıls ne reverront jamaıs Deux hommes auront sacrıfıe leur amıtıe  Pour une affaıre d'argent     
430,Candan Erçetin,Il Me Semble,Chante Hier,"Il me semble bien que nous allons nous connaître Nous dînerons dans les meilleurs restaurants Nos mains vont s'entrelacer pour la première fois Et vous, vous m'aimerez de longues nuits durant Votre amour va grandir et envahir mon coeur Vous changerez mes jours et même mon passé Je vais vous aimer, oui, je vais vous aimer beaucoup Et peut-être comme jamais  Il me semble que nous allons nous habituer l'un à l'autre Je saurai ce que vous aimez manger ou bien boire Vous naviguerez sur le web le soir venu Alors que j'écouterai juste un CD Nous serons en face l'un de l'autre sans trop nous parler Mon coeur ne battra plus aussi fort à vous attendre "
431,Candan Erçetin,İnanma,Çapkın,"Adaletin adili susmuş  Cehaletin cahili coşmuş  Kehanetin kahini körmüş  Sadakatin sadığı şaşmış (kaçmış)  Deli ediyor süslü yalanlar  Sabah oluyor bitti masallar  Olan oluyor vay bize, vay bize vay  Yazık oluyor vay bize, vay bize vay  İnanma, sakın inanma,  Her söylenene inanma  İnanma, hemen inanma,  Sen bana bile inanma   "
432,Candan Erçetin,İnce Giyerim İnce,hasankefeli,"İnce giyerim ince    Pembe yakışır gence    İnsan bir hoş oluyor    Sevdiğini görünce      Of sen yana ben cama    İkimizin resmini çıkarsınlar yan yana    Derelerin çakılı, nerden aldın akılı    Döne döne oynuyor, ağabeyimin çakırı      Of sen yana ben cama    İkimizin resmini çıkarsınlar yan yana    Dereler çakıl taşlı    Ördekler yeşil başlı      Benim sevdiğim dilber    Al yanak kalem kaşlı    Of sen yana ben cama    İkimizin resmini çıkarsınlar yan yana   "
433,Candan Erçetin,İndim Havuz Başına,Aman Doktor,"İndim havuz başına bir yar çıktı karşıma     Sevda nedir bilmezdim o getirdi başıma  Sevda nedir bilmezdim o da geldi başıma    Gelemem ben gidemem ben  Her güzele gönül veremem ben  Aç kollarını sar boynuma  Üşüdüm üşüdüm saramam ben    Τι τα θέλεις τα λεφτά  Nα τα κάψεις, τι τα θες  Χέρια αλλάζουν τακτικά   Mήπως τα ΄χες κι από χτες   Ti ta thelis ta lefta  Νa ta kapsis, ti ta thes   Herya allazun taktika  Μipos ta 'hes ki apo htes                                                   Γλέντα τη ζωή, λέντα τη ζωή   Όλοι δυο μέτρα παίρνουν γη  "
434,Candan Erçetin,İstanbul,Aranjman,"İstanbul, istanbul  İstanbul c'est constantınople C'est a ıstanbul, constantınople Que je suıs allee un jour pour y decouvrır Le grand amour que l'on attend toujours  İstanbul ce n'est plus l'europe C'est a ıstanbul ou constantınople Que je l'aı trouve un soır quı flanaıt Au mılıeu de la foule d'ıstanbul  Le muezzın chantaıt En haut d'un mınaret Et tout le long du bosphore Je faısaıs deja des reves d'or  A ıstanbul la vıe etaıt belle C'est a ıstanbul, je me le rappelle Que mon coeur fut prıs Par les sortıleges de l'asıe Je l'aı suıvı dans la foule Un soır sous le beau cıel d'ıstanbul  İstanbul c'est constantınople C'est a ıstanbul ou constantınople Que je me voyaıs deja arrıvee au paradıs d'allah Quı vous attend la bas      "
435,Candan Erçetin,İster Sallan Gez,Elbette,Koyver derdin silinsin   Yolver öfken durulsun     Sonra korkma   Göster gönlün görünsün   Hoşgör ruhun sevinsin     Gel bu günün hakkını ver   Yarını yarın düşünsün     İster sallan gez   İster çalış ister yarış   (İster düşün ister taşın)   İstersen sallan gez   İster değiş ister alış   (İster uzak ister yakın)     Gel bu günün hakkını ver   Yarını yarın görürsün   
436,Candan Erçetin,Johnny Tu N'es Pas Un Ange,Chante Hier,"Johnny, tu n'es pas un ange. Ne crois pas que ça m'dérange. Jour et nuit, je pense à toi. Toi, tu te souviens de moi Au moment où ça t'arrange Et quand revient le matin, Tu t'endors sur mon chagrin. Johnny, tu n'es pas un ange !  Johnny ! Johnny ! Si tu étais plus galant, Johnny ! Johnny ! Je t'aimerais tout autant  Johnny, tu n'es pas un ange. Ne crois que pas que ça m'dérange. Si tu me réveilles la nuit, C'est pour dire que tu t'ennuies, Que tu veux une vie de rechange Mais, quand revient le matin,     "
437,Candan Erçetin,Kader,Kırık Kalpler Durağında,Kul kurar kader gülermiş  Bazı hikâyelerin sonu mutsuz bitermiş  Ama kadere inat insanoğlu hayal kurmaya  Yazgım değişir diye inanmaya devam edermiş    İnsanız bir anlam ararız yaşamak için  Ait oluruz sahip oluruz ya da olamayız    Hesaplar yaparız sonumuzu bilemeden  Dünyalar kurarız dengimizi bulamadan  Acılar çekeriz hesabını soramadan  Yeminler ederiz tutamadan  Çeker gideriz   
438,Candan Erçetin,Kadifeden Kesesi,Aman Doktor,"Kadifeden kesesi  Kahveden gelir sesi    Oturmuş kumar oynar    Ah ciğerimin, ah ciğerimin köşesi     Aman yolla Beyoğlu'na yolla   Yavrum yolla İstanbul'a yolla     Yolla yolla yar yolla     Kadife yastığım yok    Odana bastığım yok    Kitaba el basarım    Senden başka senden başka dostum yok     Aman yolla Beyoğlu'na yolla    Yavrum yolla İstanbul'a yolla     Yolla yolla yar yolla   "
439,Candan Erçetin,Kalenin Bedenleri,Aman Doktor,Kalenin bedenleri  Yar yar yandım Koyverin gidenleri  Şinanay yavrum şinanay nay  Hoppa şina şinanay şinanay nay  Şinanay yavrum şinanay nay Hopa nina ninanay ninanay nay Ninanay yavrum ninanay nay  Kaleden iniyorum  Yar yar yandım Çağırsan geliyorum     
440,Candan Erçetin,Karlar Düşer (Car Je Veux),Aranjman,İnşallah ol sen de böyle  Aşık ol da bak birine  Ben oldum da ne oldu sanki  Senin gibi birisine  Karlar düşer düşer düşer ağlarım  Hep ismini hep ismini anarım    Gel de gör bak şimdi beni  Bulamazsın eski halimi  Yalnız seni düşünmekten  Yitirdim ben benliğimi    Zaten sende insaf yoktu  Olsaydı terk etmezdin beni  Terk ettin de ne oldu sanki  Bak buldum başka birini    
441,Candan Erçetin,Kaybettik Biz,Çapkın,"Bir nefeste aldım seni Bin nefeste çıkmaz oldun Tam göğsüme bastım seni Sevmek varken uyunur mu Ne diyor, ne diyor yeni aşklar Bahar oluyor mu sert kışlar Yanılıyorumdur inşallah Gözlerinde telaş var Acı sözler sarf ettik biz Birbirimizi incittik biz Acı sözler sarf ettik biz Nerden baksan kaybettik biz   "
442,Candan Erçetin,Kırık Kalpler Durağında,Kırık Kalpler Durağında,Sözleşmeden buluşuverir kırık kalpler  Anlatılmaz ama ordadır bütün dertler    Gönül kırgınlıkları hayat haksızlıkları  Kader yalnızlıkları çeken bütün kalpler    Gönül durgunlukları hayat yorgunlukları  Şehir yalnızlıkları çeken bütün kalpler    Kimini yakıp geçen aşklar incitmiş  Kimini yanlış kararlar yıkıp geçmiş  Kimine yakın dostu ihanet etmiş  Kimi hayatın sillesini yemiş  
443,Candan Erçetin,Kızılcıklar Oldu Mu,hasankefeli,"Kızılcıklar oldu mu?    Selelere doldu mu hey?   Gönderdiğim çoraplar,   Ayağına oldu mu?    Mendili eline,   Mendil verdim geline,   Kara kına yollamış,   Yar benim ellerime.   Kızılcıklar kırmızı,   Alamadım su kızı hey,  Gerdanında beni var,  Sandım seher yıldızı.       "
444,Candan Erçetin,Kim Korkar,,"Son günlerde hiç keyfim yok  Canımı çok sıkıyorsun ama ben küfredecek değilim  Sakım üstüme gelme hiç halim yok  O hasta ruhun için kendimi kahredecek değilim    Bu saatten sonra sana küsecek değilim  Şu kısacık ömürde canımı üzecek değilim    Kim korkar hain kurttan  Senin o küçük egondan  Haykırma yüzüme yüzüme  Zaten bezdim canımdan      eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Son günlerde hiç keyfim yok  Sabrımı zorluyorsun ama ben pes edecek değilim  Her şey üstüme üstüme geliyor hiç halim yok  Uğruna emek verdiğimi terk edecek değilim    Hayat senden olan bitenden kaçacak değilim  Sırf sen öyle istiyorsun diye susacak değilim    Kim korkar hain kurttan  Senin o küçük egondan  Haykırma yüzüme yüzüme  Dönmem ben yolumdan   "
445,Candan Erçetin,Kimin Doğrusu,Kırık Kalpler Durağında,Yoldan çıkmak güzeldir  Çok konuşanlara inat  Belki biraz sır tutarak  Belki biraz da korkarak    Doğru kimin doğrusu  Yol dedikleri hangisi  Konuşanlar mükemmel mi  Onlar masum mu    Yoldan çıkmak güzeldir  Şöyle herkesten gizli  Belki biraz sessizce  Belki biraz da çekingen    Ama daha çok gururlu  Bunu yapabildiğin için  Kimseye kulak asmadan  Mutlu olduğun için    Farkında değil hiç kimse bu yaşayanın hayatı  Aslında yok kimsenin kimseye söyleyecek lafı  
446,Candan Erçetin,Korkarım,Neden,Korkarım tanışacağız sizinle  Birkaç film seyredeceğiz belki de  Ellerim tanışacak ellerinizle  Seveceksiniz beni uzun uzun  İçimde telaş olacak aşkınız  Bir başka bakacağım günlere  Dünler dahi değişecek gözümde  Seveceğim sizi hem de çok    Korkarım alışacağız birbirimize  Hangi yemeği sevdiğinizi bileceğim  Siz televizyona bakarken  Ben saçlarımı öreceğim  Konuşmadan oturacağız aynı evde   
447,Candan Erçetin,Küçük Yaşya Aldım Sazı,Aman Doktor,"Küçük yaşta aldım sazı elime  Küçük yaşta aldım sazı elime elime Dertli dertli vurdum sazın teline Teline teline aman  Uyma dedim uydun eller sözüne sözüne Cihan da bilir benim sana yandığım Yandığım, yandığım aman  Ellerim bağrımda garip kaldığım Kaldığım kaldığım aman     "
448,Candan Erçetin,Saçma,Elbette,Bir sabah olsa binbir umutla Güneş bile açsa.. açmaz saçma  Bir gece olsa samanyolu hatta Yıldız bile kaysa.. kaymaz saçma  O son sözü duymak bile fazla inan İyi niyet değil şefkat değil nereden bu dil  Kendine iyi bak deme denmez saçma Kendime bakarım elbet sen hiç korkma     
449,Candan Erçetin,Selam Söyle (Pourquoi Parler D'amour),Aranjman,"Git ona git benden selam söyle selam söyle Aramasın artık hiç beni öyle beni öyle Git ona git benden selam söyle selam söyle Son pişmanlık fayda etmez git ona söyle  Git ona git benden selam söyle selam söyle Aramasın artık hiç beni öyle beni öyle Şimdi çok mutluyum yanımdaki sevgilimle Son pişmanlık fayda etmez git ona söyle  Onun burnu kaf dağında Söz söylenmez yanında Kendini beğenmişin biri o  Git ona git benden selam söyle selam söyle Nispet yapmasın hiç bana öyle bana öyle Git ona git benden selam söyle selam söyle Unutamaz beni bin yıl geçse git ona söyle  Pourquoı parler d'amour Quand on s'aıme quand on s'aıme Nos cœurs depuıs toujours Sont les memes sont les memes  Pas besoın de dıscours Pas la peıne de poeme Les mots d'amour rendront servıce Pour te les dıre aussı Regarde-moı, je suıs heureuse     "
450,Candan Erçetin,Sen,Milyonlarca Kuştuk,"Sen gittin ama ben inanmadım. Senin yokluğunda sensiz kalmadım Sözlerin kalbimde, canımda, kanımda Anılar var şimdi soğuk yatağımda Gün batımında tek başınaysam Ben hiç bıkmadan seni özlüyorsam  ""Bekleme, durma git"" diyorsa ardından Fırtına doğruyu söylüyor hiç korkmadan Her nefeste aklımdasın, yanımdasın Her şarkı da sen varsın Her bakışta karşımdasın, ruhumdasın Her anımda sen varsın Sen varsın...      "
451,Candan Erçetin,Sensizlik,Melek,Bir garip hüzün çöker insana El ayak çekilince Tek başına kalırsın dünyada Etraf sessizleşince  İnan bu ev alışamadı  Hiç bir zaman sensizliğe Şimdi sensizlik oturyor  Kalkıp gittiğin yerde  Yalnızlığa elbet alışır bedenim Yalnızlıkla belki de başa çıkabilirm Çok zor gelse bile yaşar öğrenirim Sensizlik benim canımı acıtan      
452,Candan Erçetin,Sessiz Gemi (Sans Toi Je Suis Seul),Aranjman,Je n'aı jamaıs su dıre Les mots qu'ıl fallaıt pour te plaıre Je suıs tres maladroıte Et je ne comprends pas pourquoı  Car je te faıs du mal Maıs sans jamaıs vouloır t'en faıre Alors ne pleure pas pardonne-moı Ce sera la dernıere foıs  Sans toı je suıs seule Sans toı mon amour La vıe ne sıgnıfıe plus rıen A quoı servent les nuıts A quoı servent les jours     
453,Candan Erçetin,Sevdan Olmasa,,Bende bu cehennem gibi yürek olmasa Bende deli rüzgar gibi hasret olmasa Bir de cana can katan o sevdan olmasa  Ahh bu hayat çekilmez X2 Sen olmasan canım ah bu çile çekilmez  Bende bitip tükenmeyen umut olmasa Ferhat'ın dağları delen sabrı olmasa Bir de cana can katan o sevdan olmasa      
454,Candan Erçetin,Sevdim Anladım,REMIX'5,"Sevdim anladım Sevmek her derdin çaresi Ruhun cefası bitmiyor Dost eli uzanmadan  Sevdim anladım Sevmek her derdin çaresi Gönül yarası geçmiyor Can elini tutmadan  Sev, Korkma sev ki     "
455,Candan Erçetin,Sevdim Sevilmedim,Hazırım,Bana düstü dünya derdi Usandım allahım Kıyamet mi kopacakmıs aman Keyif benim köy seninse Bunaldım allahım Alacaksan al canımı hemen Hangisi günah hangisi sevap Karıstırdm aman  Nakarat= Sevdim sevilmedim Seveni sevemedim Canımdan böyle bezdim aman Gezdim dolastım     
456,Candan Erçetin,Sitem,Melek,Beni özlüyormuşsun öyle diyorlar  Kıs kıs gülüyormuş tuzak kuranlar   Sense besleyerek yalnızlığını  Kabul ediyormuşsun aldattığını    Beni soracak olursan hayli kırgınım  Kırgınlık bir yana bir de şaşkınım  Tek tek anlayarak hatalarımı  Sevmeye çalışıyorum yalnızlığımı    İşte ben böyle bir hal içindeyim  Aslında derin keder içindeyim  Bazen bilmeyerek ne yaptığımı  İyi kötü güzel çirkin her biçimdeyim  Bazen isyan edip yalnızlığıma  Sana karşı ince bir sitem içindeyim   
457,Candan Erçetin,Sonsuz,Melek,Sonsuzun benimle bir savaşı var Seni gördüğüm o ilk andan beri Sonsuzun benimle bir savaşı var Görür görmez sevdiğim zamandan beri  Sonsuz merhamet etmeyecek bana biliyorum Sürmeyecek senle zamanım sonsuza kadar  Korkma beni yıpratmaz bunu bilmek asla Ve sevmek istemek seni sonsuza kadar Ben sonsuz aşkın sırrını çözmek değil Aşkı yaşamak için burdayım sonuna kadar   
458,Candan Erçetin,Söz Vermiştin,Elbette,Söz vermiştin bana  Yanıbaşımda yaşlanmaya  Söz vermiştik bu dünyaya  Ne olursak olsaydık   Kaç yıl geçti bak hala  Son bakışın miras bana  Saklı duruyor ne fayda  Bıraksaydın solsaydık   Hangi bahane avutur bilmem  Hangi günahın bedeli bu  Kandırmıyor ne gündüzüm ne gecem  Böyle intikam olmaz       
459,Candan Erçetin,Şehir,Melek,bu şehir insana tuzak kuruyor  bu şehir insanı uzak kılıyor  bu şehir insanı hayli yoruyor  bu şehir insanı hep kandırıyor    senin için yazılmış her şiir bu bedenin olsa keşke  bak bir ömrü verecem işte  bu şehir benim bir demir atmış ki gönlüm yosun tutmuş  limanda kalmış toprağında servetim var  anılarım çocukluğum ve geleceğim   bağlamış elimi kolumu  ne kadar uzağa gitsem de kopamadım  ne kadar yakınsam ona  ben o kadar uzağım ondan  her taraf tuzak her bir yer yalan  tutulmamış ki hiçbir söz  hep yalan dolan var    bu şehir insana tuzak kuruyor  bu şehir insanı uzak kılıyor  bu şehir insanı hayli yoruyor  bu şehir insanı hep kandırıyor    gel bu şehrin havası böyle kalsın  aynalar yalancıdır  bu şehrin dört bir yanında ayna var alımlıdır  bir kandırır ki anlamazsın  verilen sözler unutulur   belki yarına umut olur  
460,Candan Erçetin,Tek Tek Basaraktan,hasankefeli,Erkilet güzeli bağlar bozuyor    Kirpikleri kalem olmuş yazıyor    Tek tek basaraktan bade süzerekten   İnci dizerekten gel canım gel aman    Cevizin yaprağı dal arasında   Severler güzeli bağ arasında   Tek tek basaraktan bade süzerekten   İnci dizerekten gel canım gel aman   
461,Candan Erçetin,Telgrafın Telleri,Aman Doktor,Telgrafın tellerine kuşlar mı konar  Herkes sevdiğine de yavrum böyle mi yanar Yanıma gel yanıma da yanı yanı başıma Şu gençlikte neler geldi cahil başıma   Telgrafın tellerini arşınlamalı Yar üstüne seveni kurşunlamalı Telgrafın tellerini arşınlamalı Yar üstüne seveni kurşunlamalı Yanıma gel yanıma da yanı yanı başıma Şu gençlikte neler geldi cahil başıma     
462,Candan Erçetin,Teselli,Çapkın,Yıllar sonra hala bugün Benim için ağlıyorsan sessizce Ne olur yapma bunu kendine Kabahat sende değil Sevemeyen kalbimde Teselli edecekse eğer İtiraf edeyim Yalnızlık sadece Terk edilenler için değil Mutlu olacaksan eğer  İtiraf edeyim Yalnız kalan sadece Terk edilen değil   
